method	R	probability	mean_error
RANDOM_UNIFORM	4	4.514515e-01	1.706412e-01
RANDOM_UNIFORM	4	4.524525e-01	1.710110e-01
RANDOM_UNIFORM	4	4.534535e-01	1.713775e-01
RANDOM_UNIFORM	4	4.544545e-01	1.717433e-01
RANDOM_UNIFORM	4	4.554555e-01	1.721101e-01
RANDOM_UNIFORM	4	4.564565e-01	1.724771e-01
RANDOM_UNIFORM	4	4.574575e-01	1.728439e-01
RANDOM_UNIFORM	4	4.584585e-01	1.732111e-01
RANDOM_UNIFORM	4	4.594595e-01	1.735808e-01
RANDOM_UNIFORM	4	4.604605e-01	1.739505e-01
RANDOM_UNIFORM	4	4.614615e-01	1.743204e-01
RANDOM_UNIFORM	4	4.624625e-01	1.746908e-01
RANDOM_UNIFORM	4	4.634635e-01	1.750610e-01
RANDOM_UNIFORM	4	4.644645e-01	1.754327e-01
RANDOM_UNIFORM	4	4.654655e-01	1.758031e-01
RANDOM_UNIFORM	4	4.664665e-01	1.761734e-01
RANDOM_UNIFORM	4	4.674675e-01	1.765427e-01
RANDOM_UNIFORM	4	4.684685e-01	1.769126e-01
RANDOM_UNIFORM	4	4.694695e-01	1.772820e-01
RANDOM_UNIFORM	4	4.704705e-01	1.776520e-01
RANDOM_UNIFORM	4	4.714715e-01	1.780211e-01
RANDOM_UNIFORM	4	4.724725e-01	1.783919e-01
RANDOM_UNIFORM	4	4.734735e-01	1.787640e-01
RANDOM_UNIFORM	4	4.744745e-01	1.791376e-01
RANDOM_UNIFORM	4	4.754755e-01	1.795126e-01
RANDOM_UNIFORM	4	4.764765e-01	1.798898e-01
RANDOM_UNIFORM	4	4.774775e-01	1.802685e-01
RANDOM_UNIFORM	4	4.784785e-01	1.806493e-01
RANDOM_UNIFORM	4	4.794795e-01	1.810336e-01
RANDOM_UNIFORM	4	4.804805e-01	1.814211e-01
RANDOM_UNIFORM	4	4.814815e-01	1.818065e-01
RANDOM_UNIFORM	4	4.824825e-01	1.821930e-01
RANDOM_UNIFORM	4	4.834835e-01	1.825832e-01
RANDOM_UNIFORM	4	4.844845e-01	1.829758e-01
RANDOM_UNIFORM	4	4.854855e-01	1.833725e-01
RANDOM_UNIFORM	4	4.864865e-01	1.837781e-01
RANDOM_UNIFORM	4	4.874875e-01	1.841872e-01
RANDOM_UNIFORM	4	4.884885e-01	1.845967e-01
RANDOM_UNIFORM	4	4.894895e-01	1.850051e-01
RANDOM_UNIFORM	4	4.904905e-01	1.854176e-01
RANDOM_UNIFORM	4	4.914915e-01	1.858346e-01
RANDOM_UNIFORM	4	4.924925e-01	1.862602e-01
RANDOM_UNIFORM	4	4.934935e-01	1.866897e-01
RANDOM_UNIFORM	4	4.944945e-01	1.871212e-01
RANDOM_UNIFORM	4	4.954955e-01	1.875580e-01
RANDOM_UNIFORM	4	4.964965e-01	1.879950e-01
RANDOM_UNIFORM	4	4.974975e-01	1.884347e-01
RANDOM_UNIFORM	4	4.984985e-01	1.888769e-01
RANDOM_UNIFORM	4	4.994995e-01	1.893224e-01
RANDOM_UNIFORM	4	5.005005e-01	1.897711e-01
RANDOM_UNIFORM	4	5.015015e-01	1.902257e-01
RANDOM_UNIFORM	4	5.025025e-01	1.906872e-01
RANDOM_UNIFORM	4	5.035035e-01	1.911486e-01
RANDOM_UNIFORM	4	5.045045e-01	1.916126e-01
RANDOM_UNIFORM	4	5.055055e-01	1.920787e-01
RANDOM_UNIFORM	4	5.065065e-01	1.925453e-01
RANDOM_UNIFORM	4	5.075075e-01	1.930160e-01
RANDOM_UNIFORM	4	5.085085e-01	1.934952e-01
RANDOM_UNIFORM	4	5.095095e-01	1.939807e-01
RANDOM_UNIFORM	4	5.105105e-01	1.944694e-01
RANDOM_UNIFORM	4	5.115115e-01	1.949606e-01
RANDOM_UNIFORM	4	5.125125e-01	1.954539e-01
RANDOM_UNIFORM	4	5.135135e-01	1.959481e-01
RANDOM_UNIFORM	4	5.145145e-01	1.964451e-01
RANDOM_UNIFORM	4	5.155155e-01	1.969422e-01
RANDOM_UNIFORM	4	5.165165e-01	1.974373e-01
RANDOM_UNIFORM	4	5.175175e-01	1.979297e-01
RANDOM_UNIFORM	4	5.185185e-01	1.984222e-01
RANDOM_UNIFORM	4	5.195195e-01	1.989146e-01
RANDOM_UNIFORM	4	5.205205e-01	1.994091e-01
RANDOM_UNIFORM	4	5.215215e-01	1.999032e-01
RANDOM_UNIFORM	4	5.225225e-01	2.003969e-01
RANDOM_UNIFORM	4	5.235235e-01	2.008912e-01
RANDOM_UNIFORM	4	5.245245e-01	2.013876e-01
RANDOM_UNIFORM	4	5.255255e-01	2.018863e-01
RANDOM_UNIFORM	4	5.265265e-01	2.023858e-01
RANDOM_UNIFORM	4	5.275275e-01	2.028877e-01
RANDOM_UNIFORM	4	5.285285e-01	2.033889e-01
RANDOM_UNIFORM	4	5.295295e-01	2.038906e-01
RANDOM_UNIFORM	4	5.305305e-01	2.043902e-01
RANDOM_UNIFORM	4	5.315315e-01	2.048908e-01
RANDOM_UNIFORM	4	5.325325e-01	2.053931e-01
RANDOM_UNIFORM	4	5.335335e-01	2.058940e-01
RANDOM_UNIFORM	4	5.345345e-01	2.063936e-01
RANDOM_UNIFORM	4	5.355355e-01	2.068917e-01
RANDOM_UNIFORM	4	5.365365e-01	2.073911e-01
RANDOM_UNIFORM	4	5.375375e-01	2.078919e-01
RANDOM_UNIFORM	4	5.385385e-01	2.083936e-01
RANDOM_UNIFORM	4	5.395395e-01	2.088945e-01
RANDOM_UNIFORM	4	5.405405e-01	2.093953e-01
RANDOM_UNIFORM	4	5.415415e-01	2.098967e-01
RANDOM_UNIFORM	4	5.425425e-01	2.104004e-01
RANDOM_UNIFORM	4	5.435435e-01	2.109040e-01
RANDOM_UNIFORM	4	5.445445e-01	2.114056e-01
RANDOM_UNIFORM	4	5.455455e-01	2.119069e-01
RANDOM_UNIFORM	4	5.465465e-01	2.124076e-01
RANDOM_UNIFORM	4	5.475475e-01	2.129064e-01
RANDOM_UNIFORM	4	5.485485e-01	2.134070e-01
RANDOM_UNIFORM	4	5.495495e-01	2.139074e-01
RANDOM_UNIFORM	4	5.505506e-01	2.144076e-01
RANDOM_UNIFORM	4	5.515516e-01	2.149051e-01
RANDOM_UNIFORM	4	5.525526e-01	2.154042e-01
RANDOM_UNIFORM	4	5.535536e-01	2.159027e-01
RANDOM_UNIFORM	4	5.545546e-01	2.164000e-01
RANDOM_UNIFORM	4	5.555556e-01	2.168947e-01
RANDOM_UNIFORM	4	5.565566e-01	2.173877e-01
RANDOM_UNIFORM	4	5.575576e-01	2.178769e-01
RANDOM_UNIFORM	4	5.585586e-01	2.183640e-01
RANDOM_UNIFORM	4	5.595596e-01	2.188427e-01
RANDOM_UNIFORM	4	5.605606e-01	2.193108e-01
RANDOM_UNIFORM	4	5.615616e-01	2.197736e-01
RANDOM_UNIFORM	4	5.625626e-01	2.202321e-01
RANDOM_UNIFORM	4	5.635636e-01	2.206851e-01
RANDOM_UNIFORM	4	5.645646e-01	2.211274e-01
RANDOM_UNIFORM	4	5.655656e-01	2.215577e-01
RANDOM_UNIFORM	4	5.665666e-01	2.219814e-01
RANDOM_UNIFORM	4	5.675676e-01	2.224007e-01
RANDOM_UNIFORM	4	5.685686e-01	2.228155e-01
RANDOM_UNIFORM	4	5.695696e-01	2.232257e-01
RANDOM_UNIFORM	4	5.705706e-01	2.236344e-01
RANDOM_UNIFORM	4	5.715716e-01	2.240440e-01
RANDOM_UNIFORM	4	5.725726e-01	2.244527e-01
RANDOM_UNIFORM	4	5.735736e-01	2.248580e-01
RANDOM_UNIFORM	4	5.745746e-01	2.252659e-01
RANDOM_UNIFORM	4	5.755756e-01	2.256729e-01
RANDOM_UNIFORM	4	5.765766e-01	2.260796e-01
RANDOM_UNIFORM	4	5.775776e-01	2.264847e-01
RANDOM_UNIFORM	4	5.785786e-01	2.268901e-01
RANDOM_UNIFORM	4	5.795796e-01	2.272978e-01
RANDOM_UNIFORM	4	5.805806e-01	2.277028e-01
RANDOM_UNIFORM	4	5.815816e-01	2.281050e-01
RANDOM_UNIFORM	4	5.825826e-01	2.285060e-01
RANDOM_UNIFORM	4	5.835836e-01	2.289060e-01
RANDOM_UNIFORM	4	5.845846e-01	2.293063e-01
RANDOM_UNIFORM	4	5.855856e-01	2.297028e-01
RANDOM_UNIFORM	4	5.865866e-01	2.300951e-01
RANDOM_UNIFORM	4	5.875876e-01	2.304864e-01
RANDOM_UNIFORM	4	5.885886e-01	2.308744e-01
RANDOM_UNIFORM	4	5.895896e-01	2.312589e-01
RANDOM_UNIFORM	4	5.905906e-01	2.316395e-01
RANDOM_UNIFORM	4	5.915916e-01	2.320181e-01
RANDOM_UNIFORM	4	5.925926e-01	2.323934e-01
RANDOM_UNIFORM	4	5.935936e-01	2.327665e-01
RANDOM_UNIFORM	4	5.945946e-01	2.331366e-01
RANDOM_UNIFORM	4	5.955956e-01	2.335077e-01
RANDOM_UNIFORM	4	5.965966e-01	2.338789e-01
RANDOM_UNIFORM	4	5.975976e-01	2.342514e-01
RANDOM_UNIFORM	4	5.985986e-01	2.346238e-01
RANDOM_UNIFORM	4	5.995996e-01	2.349948e-01
RANDOM_UNIFORM	4	6.006006e-01	2.353685e-01
RANDOM_UNIFORM	4	6.016016e-01	2.357411e-01
RANDOM_UNIFORM	4	6.026026e-01	2.361147e-01
RANDOM_UNIFORM	4	6.036036e-01	2.364905e-01
RANDOM_UNIFORM	4	6.046046e-01	2.368690e-01
RANDOM_UNIFORM	4	6.056056e-01	2.372495e-01
RANDOM_UNIFORM	4	6.066066e-01	2.376321e-01
RANDOM_UNIFORM	4	6.076076e-01	2.380149e-01
RANDOM_UNIFORM	4	6.086086e-01	2.384000e-01
RANDOM_UNIFORM	4	6.096096e-01	2.387886e-01
RANDOM_UNIFORM	4	6.106106e-01	2.391791e-01
RANDOM_UNIFORM	4	6.116116e-01	2.395721e-01
RANDOM_UNIFORM	4	6.126126e-01	2.399672e-01
RANDOM_UNIFORM	4	6.136136e-01	2.403638e-01
RANDOM_UNIFORM	4	6.146146e-01	2.407653e-01
RANDOM_UNIFORM	4	6.156156e-01	2.411682e-01
RANDOM_UNIFORM	4	6.166166e-01	2.415712e-01
RANDOM_UNIFORM	4	6.176176e-01	2.419732e-01
RANDOM_UNIFORM	4	6.186186e-01	2.423760e-01
RANDOM_UNIFORM	4	6.196196e-01	2.427821e-01
RANDOM_UNIFORM	4	6.206206e-01	2.431889e-01
RANDOM_UNIFORM	4	6.216216e-01	2.435906e-01
RANDOM_UNIFORM	4	6.226226e-01	2.439906e-01
RANDOM_UNIFORM	4	6.236236e-01	2.443911e-01
RANDOM_UNIFORM	4	6.246246e-01	2.447917e-01
RANDOM_UNIFORM	4	6.256256e-01	2.451936e-01
RANDOM_UNIFORM	4	6.266266e-01	2.455985e-01
RANDOM_UNIFORM	4	6.276276e-01	2.460032e-01
RANDOM_UNIFORM	4	6.286286e-01	2.464121e-01
RANDOM_UNIFORM	4	6.296296e-01	2.468222e-01
RANDOM_UNIFORM	4	6.306306e-01	2.472345e-01
RANDOM_UNIFORM	4	6.316316e-01	2.476522e-01
RANDOM_UNIFORM	4	6.326326e-01	2.480796e-01
RANDOM_UNIFORM	4	6.336336e-01	2.485234e-01
RANDOM_UNIFORM	4	6.346346e-01	2.489781e-01
RANDOM_UNIFORM	4	6.356356e-01	2.494515e-01
RANDOM_UNIFORM	4	6.366366e-01	2.499385e-01
RANDOM_UNIFORM	4	6.376376e-01	2.504320e-01
RANDOM_UNIFORM	4	6.386386e-01	2.509448e-01
RANDOM_UNIFORM	4	6.396396e-01	2.514723e-01
RANDOM_UNIFORM	4	6.406406e-01	2.520023e-01
RANDOM_UNIFORM	4	6.416416e-01	2.525344e-01
RANDOM_UNIFORM	4	6.426426e-01	2.530687e-01
RANDOM_UNIFORM	4	6.436436e-01	2.536050e-01
RANDOM_UNIFORM	4	6.446446e-01	2.541422e-01
RANDOM_UNIFORM	4	6.456456e-01	2.546786e-01
RANDOM_UNIFORM	4	6.466466e-01	2.552132e-01
RANDOM_UNIFORM	4	6.476476e-01	2.557518e-01
RANDOM_UNIFORM	4	6.486486e-01	2.562899e-01
RANDOM_UNIFORM	4	6.496496e-01	2.568315e-01
RANDOM_UNIFORM	4	6.506507e-01	2.573738e-01
RANDOM_UNIFORM	4	6.516517e-01	2.579122e-01
RANDOM_UNIFORM	4	6.526527e-01	2.584504e-01
RANDOM_UNIFORM	4	6.536537e-01	2.589952e-01
RANDOM_UNIFORM	4	6.546547e-01	2.595442e-01
RANDOM_UNIFORM	4	6.556557e-01	2.600992e-01
RANDOM_UNIFORM	4	6.566567e-01	2.606591e-01
RANDOM_UNIFORM	4	6.576577e-01	2.612240e-01
RANDOM_UNIFORM	4	6.586587e-01	2.617912e-01
RANDOM_UNIFORM	4	6.596597e-01	2.623630e-01
RANDOM_UNIFORM	4	6.606607e-01	2.629426e-01
RANDOM_UNIFORM	4	6.616617e-01	2.635293e-01
RANDOM_UNIFORM	4	6.626627e-01	2.641187e-01
RANDOM_UNIFORM	4	6.636637e-01	2.647075e-01
RANDOM_UNIFORM	4	6.646647e-01	2.653050e-01
RANDOM_UNIFORM	4	6.656657e-01	2.659054e-01
RANDOM_UNIFORM	4	6.666667e-01	2.665147e-01
RANDOM_UNIFORM	4	6.676677e-01	2.671293e-01
RANDOM_UNIFORM	4	6.686687e-01	2.677446e-01
RANDOM_UNIFORM	4	6.696697e-01	2.683590e-01
RANDOM_UNIFORM	4	6.706707e-01	2.689699e-01
RANDOM_UNIFORM	4	6.716717e-01	2.695860e-01
RANDOM_UNIFORM	4	6.726727e-01	2.702057e-01
RANDOM_UNIFORM	4	6.736737e-01	2.708251e-01
RANDOM_UNIFORM	4	6.746747e-01	2.714453e-01
RANDOM_UNIFORM	4	6.756757e-01	2.720674e-01
RANDOM_UNIFORM	4	6.766767e-01	2.726995e-01
RANDOM_UNIFORM	4	6.776777e-01	2.733414e-01
RANDOM_UNIFORM	4	6.786787e-01	2.739937e-01
RANDOM_UNIFORM	4	6.796797e-01	2.746487e-01
RANDOM_UNIFORM	4	6.806807e-01	2.753084e-01
RANDOM_UNIFORM	4	6.816817e-01	2.759718e-01
RANDOM_UNIFORM	4	6.826827e-01	2.766343e-01
RANDOM_UNIFORM	4	6.836837e-01	2.772981e-01
RANDOM_UNIFORM	4	6.846847e-01	2.779663e-01
RANDOM_UNIFORM	4	6.856857e-01	2.786382e-01
RANDOM_UNIFORM	4	6.866867e-01	2.793138e-01
RANDOM_UNIFORM	4	6.876877e-01	2.799938e-01
RANDOM_UNIFORM	4	6.886887e-01	2.806754e-01
RANDOM_UNIFORM	4	6.896897e-01	2.813657e-01
RANDOM_UNIFORM	4	6.906907e-01	2.820631e-01
RANDOM_UNIFORM	4	6.916917e-01	2.827645e-01
RANDOM_UNIFORM	4	6.926927e-01	2.834684e-01
RANDOM_UNIFORM	4	6.936937e-01	2.841741e-01
RANDOM_UNIFORM	4	6.946947e-01	2.848882e-01
RANDOM_UNIFORM	4	6.956957e-01	2.856038e-01
RANDOM_UNIFORM	4	6.966967e-01	2.863223e-01
RANDOM_UNIFORM	4	6.976977e-01	2.870275e-01
RANDOM_UNIFORM	4	6.986987e-01	2.877260e-01
RANDOM_UNIFORM	4	6.996997e-01	2.884246e-01
RANDOM_UNIFORM	4	7.007007e-01	2.891180e-01
RANDOM_UNIFORM	4	7.017017e-01	2.898061e-01
RANDOM_UNIFORM	4	7.027027e-01	2.904878e-01
RANDOM_UNIFORM	4	7.037037e-01	2.911711e-01
RANDOM_UNIFORM	4	7.047047e-01	2.918543e-01
RANDOM_UNIFORM	4	7.057057e-01	2.925398e-01
RANDOM_UNIFORM	4	7.067067e-01	2.932326e-01
RANDOM_UNIFORM	4	7.077077e-01	2.939404e-01
RANDOM_UNIFORM	4	7.087087e-01	2.946568e-01
RANDOM_UNIFORM	4	7.097097e-01	2.953970e-01
RANDOM_UNIFORM	4	7.107107e-01	2.961536e-01
RANDOM_UNIFORM	4	7.117117e-01	2.969238e-01
RANDOM_UNIFORM	4	7.127127e-01	2.977031e-01
RANDOM_UNIFORM	4	7.137137e-01	2.984944e-01
RANDOM_UNIFORM	4	7.147147e-01	2.992934e-01
RANDOM_UNIFORM	4	7.157157e-01	3.000902e-01
RANDOM_UNIFORM	4	7.167167e-01	3.008841e-01
RANDOM_UNIFORM	4	7.177177e-01	3.016780e-01
RANDOM_UNIFORM	4	7.187187e-01	3.024747e-01
RANDOM_UNIFORM	4	7.197197e-01	3.032772e-01
RANDOM_UNIFORM	4	7.207207e-01	3.040888e-01
RANDOM_UNIFORM	4	7.217217e-01	3.048979e-01
RANDOM_UNIFORM	4	7.227227e-01	3.057083e-01
RANDOM_UNIFORM	4	7.237237e-01	3.065266e-01
RANDOM_UNIFORM	4	7.247247e-01	3.073445e-01
RANDOM_UNIFORM	4	7.257257e-01	3.081636e-01
RANDOM_UNIFORM	4	7.267267e-01	3.089793e-01
RANDOM_UNIFORM	4	7.277277e-01	3.097932e-01
RANDOM_UNIFORM	4	7.287287e-01	3.106026e-01
RANDOM_UNIFORM	4	7.297297e-01	3.114076e-01
RANDOM_UNIFORM	4	7.307307e-01	3.122121e-01
RANDOM_UNIFORM	4	7.317317e-01	3.130154e-01
RANDOM_UNIFORM	4	7.327327e-01	3.138198e-01
RANDOM_UNIFORM	4	7.337337e-01	3.146216e-01
RANDOM_UNIFORM	4	7.347347e-01	3.154154e-01
RANDOM_UNIFORM	4	7.357357e-01	3.162149e-01
RANDOM_UNIFORM	4	7.367367e-01	3.170226e-01
RANDOM_UNIFORM	4	7.377377e-01	3.178378e-01
RANDOM_UNIFORM	4	7.387387e-01	3.186547e-01
RANDOM_UNIFORM	4	7.397397e-01	3.194739e-01
RANDOM_UNIFORM	4	7.407407e-01	3.202945e-01
RANDOM_UNIFORM	4	7.417417e-01	3.211168e-01
RANDOM_UNIFORM	4	7.427427e-01	3.219418e-01
RANDOM_UNIFORM	4	7.437437e-01	3.227627e-01
RANDOM_UNIFORM	4	7.447447e-01	3.235824e-01
RANDOM_UNIFORM	4	7.457457e-01	3.244003e-01
RANDOM_UNIFORM	4	7.467467e-01	3.252123e-01
RANDOM_UNIFORM	4	7.477477e-01	3.260221e-01
RANDOM_UNIFORM	4	7.487487e-01	3.268366e-01
RANDOM_UNIFORM	4	7.497497e-01	3.276545e-01
RANDOM_UNIFORM	4	7.507508e-01	3.284716e-01
RANDOM_UNIFORM	4	7.517518e-01	3.292858e-01
RANDOM_UNIFORM	4	7.527528e-01	3.300919e-01
RANDOM_UNIFORM	4	7.537538e-01	3.308871e-01
RANDOM_UNIFORM	4	7.547548e-01	3.316738e-01
RANDOM_UNIFORM	4	7.557558e-01	3.324419e-01
RANDOM_UNIFORM	4	7.567568e-01	3.332002e-01
RANDOM_UNIFORM	4	7.577578e-01	3.339524e-01
RANDOM_UNIFORM	4	7.587588e-01	3.346842e-01
RANDOM_UNIFORM	4	7.597598e-01	3.353913e-01
RANDOM_UNIFORM	4	7.607608e-01	3.360926e-01
RANDOM_UNIFORM	4	7.617618e-01	3.367972e-01
RANDOM_UNIFORM	4	7.627628e-01	3.374952e-01
RANDOM_UNIFORM	4	7.637638e-01	3.381817e-01
RANDOM_UNIFORM	4	7.647648e-01	3.388585e-01
RANDOM_UNIFORM	4	7.657658e-01	3.395231e-01
RANDOM_UNIFORM	4	7.667668e-01	3.401677e-01
RANDOM_UNIFORM	4	7.677678e-01	3.408105e-01
RANDOM_UNIFORM	4	7.687688e-01	3.414515e-01
RANDOM_UNIFORM	4	7.697698e-01	3.420933e-01
RANDOM_UNIFORM	4	7.707708e-01	3.427320e-01
RANDOM_UNIFORM	4	7.717718e-01	3.433657e-01
RANDOM_UNIFORM	4	7.727728e-01	3.440013e-01
RANDOM_UNIFORM	4	7.737738e-01	3.446290e-01
RANDOM_UNIFORM	4	7.747748e-01	3.452447e-01
RANDOM_UNIFORM	4	7.757758e-01	3.458620e-01
RANDOM_UNIFORM	4	7.767768e-01	3.464820e-01
RANDOM_UNIFORM	4	7.777778e-01	3.471110e-01
RANDOM_UNIFORM	4	7.787788e-01	3.477477e-01
RANDOM_UNIFORM	4	7.797798e-01	3.483877e-01
RANDOM_UNIFORM	4	7.807808e-01	3.490371e-01
RANDOM_UNIFORM	4	7.817818e-01	3.496961e-01
RANDOM_UNIFORM	4	7.827828e-01	3.503628e-01
RANDOM_UNIFORM	4	7.837838e-01	3.510323e-01
RANDOM_UNIFORM	4	7.847848e-01	3.517066e-01
RANDOM_UNIFORM	4	7.857858e-01	3.523865e-01
RANDOM_UNIFORM	4	7.867868e-01	3.530704e-01
RANDOM_UNIFORM	4	7.877878e-01	3.537454e-01
RANDOM_UNIFORM	4	7.887888e-01	3.544234e-01
RANDOM_UNIFORM	4	7.897898e-01	3.550896e-01
RANDOM_UNIFORM	4	7.907908e-01	3.557591e-01
RANDOM_UNIFORM	4	7.917918e-01	3.564274e-01
RANDOM_UNIFORM	4	7.927928e-01	3.570968e-01
RANDOM_UNIFORM	4	7.937938e-01	3.577744e-01
RANDOM_UNIFORM	4	7.947948e-01	3.584599e-01
RANDOM_UNIFORM	4	7.957958e-01	3.591486e-01
RANDOM_UNIFORM	4	7.967968e-01	3.598388e-01
RANDOM_UNIFORM	4	7.977978e-01	3.605374e-01
RANDOM_UNIFORM	4	7.987988e-01	3.612392e-01
RANDOM_UNIFORM	4	7.997998e-01	3.619424e-01
RANDOM_UNIFORM	4	8.008008e-01	3.626491e-01
RANDOM_UNIFORM	4	8.018018e-01	3.633593e-01
RANDOM_UNIFORM	4	8.028028e-01	3.640667e-01
RANDOM_UNIFORM	4	8.038038e-01	3.647767e-01
RANDOM_UNIFORM	4	8.048048e-01	3.654891e-01
RANDOM_UNIFORM	4	8.058058e-01	3.662022e-01
RANDOM_UNIFORM	4	8.068068e-01	3.669187e-01
RANDOM_UNIFORM	4	8.078078e-01	3.676409e-01
RANDOM_UNIFORM	4	8.088088e-01	3.683700e-01
RANDOM_UNIFORM	4	8.098098e-01	3.690999e-01
RANDOM_UNIFORM	4	8.108108e-01	3.698290e-01
RANDOM_UNIFORM	4	8.118118e-01	3.705575e-01
RANDOM_UNIFORM	4	8.128128e-01	3.712852e-01
RANDOM_UNIFORM	4	8.138138e-01	3.720179e-01
RANDOM_UNIFORM	4	8.148148e-01	3.727516e-01
RANDOM_UNIFORM	4	8.158158e-01	3.734943e-01
RANDOM_UNIFORM	4	8.168168e-01	3.742406e-01
RANDOM_UNIFORM	4	8.178178e-01	3.749905e-01
RANDOM_UNIFORM	4	8.188188e-01	3.757416e-01
RANDOM_UNIFORM	4	8.198198e-01	3.764933e-01
RANDOM_UNIFORM	4	8.208208e-01	3.772498e-01
RANDOM_UNIFORM	4	8.218218e-01	3.780125e-01
RANDOM_UNIFORM	4	8.228228e-01	3.787805e-01
RANDOM_UNIFORM	4	8.238238e-01	3.795499e-01
RANDOM_UNIFORM	4	8.248248e-01	3.803318e-01
RANDOM_UNIFORM	4	8.258258e-01	3.811165e-01
RANDOM_UNIFORM	4	8.268268e-01	3.818991e-01
RANDOM_UNIFORM	4	8.278278e-01	3.826763e-01
RANDOM_UNIFORM	4	8.288288e-01	3.834508e-01
RANDOM_UNIFORM	4	8.298298e-01	3.842267e-01
RANDOM_UNIFORM	4	8.308308e-01	3.850074e-01
RANDOM_UNIFORM	4	8.318318e-01	3.857833e-01
RANDOM_UNIFORM	4	8.328328e-01	3.865553e-01
RANDOM_UNIFORM	4	8.338338e-01	3.873218e-01
RANDOM_UNIFORM	4	8.348348e-01	3.880806e-01
RANDOM_UNIFORM	4	8.358358e-01	3.888372e-01
RANDOM_UNIFORM	4	8.368368e-01	3.895941e-01
RANDOM_UNIFORM	4	8.378378e-01	3.903383e-01
RANDOM_UNIFORM	4	8.388388e-01	3.910759e-01
RANDOM_UNIFORM	4	8.398398e-01	3.918166e-01
RANDOM_UNIFORM	4	8.408408e-01	3.925488e-01
RANDOM_UNIFORM	4	8.418418e-01	3.932644e-01
RANDOM_UNIFORM	4	8.428428e-01	3.939833e-01
RANDOM_UNIFORM	4	8.438438e-01	3.947018e-01
RANDOM_UNIFORM	4	8.448448e-01	3.954267e-01
RANDOM_UNIFORM	4	8.458458e-01	3.961551e-01
RANDOM_UNIFORM	4	8.468468e-01	3.968867e-01
RANDOM_UNIFORM	4	8.478478e-01	3.976151e-01
RANDOM_UNIFORM	4	8.488488e-01	3.983489e-01
RANDOM_UNIFORM	4	8.498498e-01	3.990830e-01
RANDOM_UNIFORM	4	8.508509e-01	3.998240e-01
RANDOM_UNIFORM	4	8.518519e-01	4.005697e-01
RANDOM_UNIFORM	4	8.528529e-01	4.013169e-01
RANDOM_UNIFORM	4	8.538539e-01	4.020630e-01
RANDOM_UNIFORM	4	8.548549e-01	4.028113e-01
RANDOM_UNIFORM	4	8.558559e-01	4.035540e-01
RANDOM_UNIFORM	4	8.568569e-01	4.042934e-01
RANDOM_UNIFORM	4	8.578579e-01	4.050341e-01
RANDOM_UNIFORM	4	8.588589e-01	4.057697e-01
RANDOM_UNIFORM	4	8.598599e-01	4.065021e-01
RANDOM_UNIFORM	4	8.608609e-01	4.072237e-01
RANDOM_UNIFORM	4	8.618619e-01	4.079502e-01
RANDOM_UNIFORM	4	8.628629e-01	4.086778e-01
RANDOM_UNIFORM	4	8.638639e-01	4.094038e-01
RANDOM_UNIFORM	4	8.648649e-01	4.101360e-01
RANDOM_UNIFORM	4	8.658659e-01	4.108654e-01
RANDOM_UNIFORM	4	8.668669e-01	4.115922e-01
RANDOM_UNIFORM	4	8.678679e-01	4.123146e-01
RANDOM_UNIFORM	4	8.688689e-01	4.130384e-01
RANDOM_UNIFORM	4	8.698699e-01	4.137604e-01
RANDOM_UNIFORM	4	8.708709e-01	4.144861e-01
RANDOM_UNIFORM	4	8.718719e-01	4.152205e-01
RANDOM_UNIFORM	4	8.728729e-01	4.159719e-01
RANDOM_UNIFORM	4	8.738739e-01	4.167295e-01
RANDOM_UNIFORM	4	8.748749e-01	4.174867e-01
RANDOM_UNIFORM	4	8.758759e-01	4.182503e-01
RANDOM_UNIFORM	4	8.768769e-01	4.190200e-01
RANDOM_UNIFORM	4	8.778779e-01	4.198134e-01
RANDOM_UNIFORM	4	8.788789e-01	4.206300e-01
RANDOM_UNIFORM	4	8.798799e-01	4.214618e-01
RANDOM_UNIFORM	4	8.808809e-01	4.223186e-01
RANDOM_UNIFORM	4	8.818819e-01	4.232010e-01
RANDOM_UNIFORM	4	8.828829e-01	4.240949e-01
RANDOM_UNIFORM	4	8.838839e-01	4.250122e-01
RANDOM_UNIFORM	4	8.848849e-01	4.259438e-01
RANDOM_UNIFORM	4	8.858859e-01	4.268874e-01
RANDOM_UNIFORM	4	8.868869e-01	4.278571e-01
RANDOM_UNIFORM	4	8.878879e-01	4.288421e-01
RANDOM_UNIFORM	4	8.888889e-01	4.298533e-01
RANDOM_UNIFORM	4	8.898899e-01	4.308794e-01
RANDOM_UNIFORM	4	8.908909e-01	4.319264e-01
RANDOM_UNIFORM	4	8.918919e-01	4.330059e-01
RANDOM_UNIFORM	4	8.928929e-01	4.341147e-01
RANDOM_UNIFORM	4	8.938939e-01	4.352599e-01
RANDOM_UNIFORM	4	8.948949e-01	4.364446e-01
RANDOM_UNIFORM	4	8.958959e-01	4.376881e-01
RANDOM_UNIFORM	4	8.968969e-01	4.390014e-01
RANDOM_UNIFORM	4	8.978979e-01	4.403757e-01
RANDOM_UNIFORM	4	8.988989e-01	4.417998e-01
RANDOM_UNIFORM	4	8.998999e-01	4.432684e-01
RANDOM_UNIFORM	4	9.009009e-01	4.447989e-01
RANDOM_UNIFORM	4	9.019019e-01	4.463995e-01
